wavelength_nm	450_490_ideal_target	450_490_direct_tandem	450_490_cvae_assisted_tandem	440_500_ideal_target	440_500_direct_tandem	440_500_cvae_assisted_tandem	430_510_ideal_target	430_510_direct_tandem	430_510_cvae_assisted_tandem	420_520_ideal_target	420_520_direct_tandem	420_520_cvae_assisted_tandem	410_530_ideal_target	410_530_direct_tandem	410_530_cvae_assisted_tandem	472_512_ideal_target	472_512_direct_tandem	472_512_cvae_assisted_tandem	462_522_ideal_target	462_522_direct_tandem	462_522_cvae_assisted_tandem	452_532_ideal_target	452_532_direct_tandem	452_532_cvae_assisted_tandem	442_542_ideal_target	442_542_direct_tandem	442_542_cvae_assisted_tandem	432_552_ideal_target	432_552_direct_tandem	432_552_cvae_assisted_tandem	494_534_ideal_target	494_534_direct_tandem	494_534_cvae_assisted_tandem	484_544_ideal_target	484_544_direct_tandem	484_544_cvae_assisted_tandem	474_554_ideal_target	474_554_direct_tandem	474_554_cvae_assisted_tandem	464_564_ideal_target	464_564_direct_tandem	464_564_cvae_assisted_tandem	454_574_ideal_target	454_574_direct_tandem	454_574_cvae_assisted_tandem	516_556_ideal_target	516_556_direct_tandem	516_556_cvae_assisted_tandem	506_566_ideal_target	506_566_direct_tandem	506_566_cvae_assisted_tandem	496_576_ideal_target	496_576_direct_tandem	496_576_cvae_assisted_tandem	486_586_ideal_target	486_586_direct_tandem	486_586_cvae_assisted_tandem	476_596_ideal_target	476_596_direct_tandem	476_596_cvae_assisted_tandem	538_578_ideal_target	538_578_direct_tandem	538_578_cvae_assisted_tandem	528_588_ideal_target	528_588_direct_tandem	528_588_cvae_assisted_tandem	518_598_ideal_target	518_598_direct_tandem	518_598_cvae_assisted_tandem	508_608_ideal_target	508_608_direct_tandem	508_608_cvae_assisted_tandem	498_618_ideal_target	498_618_direct_tandem	498_618_cvae_assisted_tandem	560_600_ideal_target	560_600_direct_tandem	560_600_cvae_assisted_tandem	550_610_ideal_target	550_610_direct_tandem	550_610_cvae_assisted_tandem	540_620_ideal_target	540_620_direct_tandem	540_620_cvae_assisted_tandem	530_630_ideal_target	530_630_direct_tandem	530_630_cvae_assisted_tandem	520_640_ideal_target	520_640_direct_tandem	520_640_cvae_assisted_tandem
4.4689062500e+02	3.6750134081e-02	7.1099251509e-02	7.5202330947e-02	1.6138017178e-01	3.2657306641e-02	4.8676043749e-02	5.2918195724e-01	5.7587134838e-01	7.8843384981e-01	7.3187595606e-01	6.5431004763e-01	8.3417302370e-01	8.3105486631e-01	8.4968960285e-01	8.3396887779e-01	6.9984525442e-01	7.0340251923e-01	6.4528042078e-01	4.8431625962e-01	4.1567376256e-01	4.6525746584e-01	1.0083103925e-01	3.1781259179e-01	5.9291347861e-02	9.3756593764e-02	3.1346581876e-02	2.4761816859e-01	4.8643428087e-01	3.5440078378e-01	7.6615881920e-01	8.8180172443e-01	8.2416671515e-01	8.1945413351e-01	8.3952915668e-01	8.1912034750e-01	8.6343687773e-01	7.5087863207e-01	6.8779712915e-01	8.0405664444e-01	5.5628478527e-01	4.5267766714e-01	6.1935579777e-01	1.8091177940e-01	9.8850801587e-02	1.8164359033e-01	9.3729519844e-01	8.8817411661e-01	8.6953294277e-01	9.2483115196e-01	8.8476097584e-01	8.8981157541e-01	9.0248537064e-01	8.4676331282e-01	8.9801019430e-01	8.6174196005e-01	8.3104103804e-01	8.9059484005e-01	7.8226518631e-01	7.3130071163e-01	8.0139106512e-01	9.6103072166e-01	8.7942904234e-01	8.5451668501e-01	9.5612585545e-01	8.8645547628e-01	8.7429052591e-01	9.4805693626e-01	8.7785965204e-01	8.7970227003e-01	9.3506699800e-01	8.7448078394e-01	8.8174760342e-01	9.1367411613e-01	8.5804164410e-01	8.9054530859e-01	9.7337478399e-01	8.4805703163e-01	8.2833081484e-01	9.7106271982e-01	8.4448963404e-01	8.2146352530e-01	9.6743923426e-01	8.5038942099e-01	8.3762615919e-01	9.6199721098e-01	8.6345082521e-01	8.6146372557e-01	9.5384973288e-01	8.7393569946e-01	8.7136197090e-01
4.4731033325e+02	2.7727568522e-02	6.4074851573e-02	6.7914076149e-02	1.7754033208e-01	3.0719680712e-02	4.7693382949e-02	5.4021251202e-01	5.9157711267e-01	7.9411107302e-01	7.3686724901e-01	6.6736865044e-01	8.3326333761e-01	8.3343338966e-01	8.5053879023e-01	8.3454620838e-01	6.9313561916e-01	6.9773983955e-01	6.3712972403e-01	4.7056907415e-01	4.0618205070e-01	4.5509964228e-01	8.6334556341e-02	3.0910170078e-01	5.4680876434e-02	1.0864671320e-01	3.0223794281e-02	2.4642996490e-01	4.9997332692e-01	3.6817035079e-01	7.7169144154e-01	8.8009226322e-01	8.2134228945e-01	8.1756734848e-01	8.3665531874e-01	8.1638079882e-01	8.6199283600e-01	7.4522775412e-01	6.8244808912e-01	8.0117380619e-01	5.4417598248e-01	4.4491764903e-01	6.0864895582e-01	1.6360591352e-01	9.3257389963e-02	1.7257966101e-01	9.3664413691e-01	8.8792175055e-01	8.6859172583e-01	9.2392647266e-01	8.8398987055e-01	8.9067256451e-01	9.0107554197e-01	8.4601897001e-01	8.9805328846e-01	8.5927820206e-01	8.2956904173e-01	8.8954454660e-01	7.7741342783e-01	7.2820025682e-01	7.9750829935e-01	9.6071559191e-01	8.8029503822e-01	8.5467213392e-01	9.5573240519e-01	8.8559299707e-01	8.7432926893e-01	9.4752460718e-01	8.7830966711e-01	8.8013482094e-01	9.3428808451e-01	8.7439578772e-01	8.8205569983e-01	9.1243660450e-01	8.5671895742e-01	8.9098519087e-01	9.7319835424e-01	8.4992420673e-01	8.2950598001e-01	9.7085583210e-01	8.4489238262e-01	8.2395809889e-01	9.6718209982e-01	8.5167473555e-01	8.3871001005e-01	9.6165895462e-01	8.6326253414e-01	8.6171513796e-01	9.5337879658e-01	8.7479394674e-01	8.7266778946e-01
4.4773004150e+02	1.9884262234e-02	5.8558419347e-02	6.2186803669e-02	1.9387672842e-01	3.0439881608e-02	4.8760823905e-02	5.5086958408e-01	6.0051727295e-01	7.9919219017e-01	7.4168068171e-01	6.7804181576e-01	8.3326500654e-01	8.3573460579e-01	8.5070496798e-01	8.3330035210e-01	6.8621861935e-01	6.9271421432e-01	6.2886458635e-01	4.5645493269e-01	3.9548259974e-01	4.4471645355e-01	7.2657257318e-02	3.0045270920e-01	5.1262304187e-02	1.2419887632e-01	2.9404800385e-02	2.4753539264e-01	5.1312410831e-01	3.7683081627e-01	7.7619832754e-01	8.7834519148e-01	8.1728589535e-01	8.1310403347e-01	8.3370435238e-01	8.1298702955e-01	8.5963851213e-01	7.3939687014e-01	6.7774748802e-01	7.9895144701e-01	5.3169649839e-01	4.3222454190e-01	5.9995031357e-01	1.4666482806e-01	8.8262394071e-02	1.6673462093e-01	9.3598276377e-01	8.8766723871e-01	8.6684811115e-01	9.2300498486e-01	8.8325208426e-01	8.8983100653e-01	8.9963436127e-01	8.4261602163e-01	8.9715659618e-01	8.5674881935e-01	8.2654935122e-01	8.8809323311e-01	7.7240890265e-01	7.2225075960e-01	7.9493641853e-01	9.6039664745e-01	8.8043957949e-01	8.5469210148e-01	9.5533341169e-01	8.8585329056e-01	8.7495827675e-01	9.4698369503e-01	8.7839615345e-01	8.8007301092e-01	9.3349462748e-01	8.7452632189e-01	8.8151484728e-01	9.1117191315e-01	8.5462576151e-01	8.9080780745e-01	9.7302007675e-01	8.5053396225e-01	8.3100062609e-01	9.7064667940e-01	8.4601604939e-01	8.2377421856e-01	9.6692174673e-01	8.5118621588e-01	8.3914083242e-01	9.6131598949e-01	8.6393338442e-01	8.6274594069e-01	9.5290029049e-01	8.7460291386e-01	8.7220156193e-01
4.4814974976e+02	1.3281038031e-02	5.3771540523e-02	5.7241987437e-02	2.1031290293e-01	2.9966602102e-02	4.9860242754e-02	5.6116014719e-01	6.1663115025e-01	8.0766123533e-01	7.4632227421e-01	6.8971139193e-01	8.3382725716e-01	8.3796083927e-01	8.5331451893e-01	8.3541798592e-01	6.7908704281e-01	6.8562912941e-01	6.1965924501e-01	4.4197702408e-01	3.8219553232e-01	4.3073061109e-01	5.9896860272e-02	2.8813478351e-01	4.7016199678e-02	1.4031450450e-01	2.8262281790e-02	2.4988430738e-01	5.2588880062e-01	3.8861307502e-01	7.8110229969e-01	8.7655949593e-01	8.1606376171e-01	8.1279158592e-01	8.3067357540e-01	8.1188857555e-01	8.5863119364e-01	7.3337930441e-01	6.7319655418e-01	7.9591464996e-01	5.1884156466e-01	4.2067122459e-01	5.8854442835e-01	1.3018023968e-01	8.5369348526e-02	1.6479268670e-01	9.3531078100e-01	8.8648366928e-01	8.6556297541e-01	9.2206621170e-01	8.8213831186e-01	8.8966077566e-01	8.9816093445e-01	8.4040033817e-01	8.9702343941e-01	8.5415148735e-01	8.2392472029e-01	8.8783514500e-01	7.6724588871e-01	7.1714335680e-01	7.9175609350e-01	9.6007370949e-01	8.8155084848e-01	8.5697793961e-01	9.5492887497e-01	8.8605940342e-01	8.7596720457e-01	9.4643414021e-01	8.7725389004e-01	8.7928622961e-01	9.3268632889e-01	8.7266761065e-01	8.8197278976e-01	9.0987926722e-01	8.5155957937e-01	8.8976168633e-01	9.7284007072e-01	8.5148787498e-01	8.3222472668e-01	9.7043520212e-01	8.4683716297e-01	8.2381510735e-01	9.6665817499e-01	8.5144370794e-01	8.3971846104e-01	9.6096819639e-01	8.6516481638e-01	8.6296665668e-01	9.5241415501e-01	8.7580156326e-01	8.7325006723e-01
4.4856945801e+02	7.9687945545e-03	5.2059773356e-02	5.5458396673e-02	2.2677811980e-01	3.0980538577e-02	5.3775310516e-02	5.7109159231e-01	6.2623649836e-01	8.1253892183e-01	7.5079774857e-01	7.0351713896e-01	8.3454453945e-01	8.4011441469e-01	8.5608094931e-01	8.3675426245e-01	6.7173373699e-01	6.8192243576e-01	6.1354613304e-01	4.2714068294e-01	3.7794953585e-01	4.2613530159e-01	4.8148758709e-02	2.8338751197e-01	4.5767899603e-02	1.5689764917e-01	2.9103744775e-02	2.6004919410e-01	5.3827083111e-01	4.0353131294e-01	7.8559422493e-01	8.7473398447e-01	8.1553423405e-01	8.1214058399e-01	8.2756024599e-01	8.1111991405e-01	8.5845088959e-01	7.2716814280e-01	6.6978055239e-01	7.9483747482e-01	5.0560754538e-01	4.1668519378e-01	5.8229172230e-01	1.1424765736e-01	8.2085646689e-02	1.6099937260e-01	9.3462800980e-01	8.8716894388e-01	8.6556404829e-01	9.2110973597e-01	8.8229626417e-01	8.9011436701e-01	8.9665430784e-01	8.3899283409e-01	8.9592349529e-01	8.5148388147e-01	8.2063120604e-01	8.8741892576e-01	7.6191848516e-01	7.1384513378e-01	7.8935337067e-01	9.5974677801e-01	8.8297623396e-01	8.5815662146e-01	9.5451867580e-01	8.8757735491e-01	8.7639945745e-01	9.4587570429e-01	8.7880218029e-01	8.8142824173e-01	9.3186283112e-01	8.7371987104e-01	8.8333493471e-01	9.0855795145e-01	8.5173857212e-01	8.9065366983e-01	9.7265815735e-01	8.5342872143e-01	8.3444410563e-01	9.7022134066e-01	8.4842747450e-01	8.2651537657e-01	9.6639132500e-01	8.5279965401e-01	8.4135222435e-01	9.6061557531e-01	8.6617803574e-01	8.6392837763e-01	9.5192021132e-01	8.7608963251e-01	8.7473040819e-01
4.4898916626e+02	3.9873197675e-03	4.8657529056e-02	5.2019044757e-02	2.4320749938e-01	3.1922422349e-02	5.7111237198e-02	5.8067172766e-01	6.3708490133e-01	8.1573289633e-01	7.5511270761e-01	7.0860987902e-01	8.3338189125e-01	8.4219741821e-01	8.5513538122e-01	8.3462989330e-01	6.6415131092e-01	6.7364263535e-01	6.0076731443e-01	4.1195386648e-01	3.6151498556e-01	4.1004842520e-01	3.7504445761e-02	2.7095463872e-01	4.3868772686e-02	1.7385593057e-01	3.0163615942e-02	2.6973026991e-01	5.5027496815e-01	4.1965582967e-01	7.8811967373e-01	8.7286752462e-01	8.1041187048e-01	8.0589914322e-01	8.2436144352e-01	8.0641162395e-01	8.5535907745e-01	7.2075647116e-01	6.6304713488e-01	7.9041099548e-01	4.9199220538e-01	4.0204426646e-01	5.6997209787e-01	9.8965413868e-02	8.1214301288e-02	1.6401624680e-01	9.3393421173e-01	8.8532608747e-01	8.6297482252e-01	9.2013514042e-01	8.8022750616e-01	8.8924401999e-01	8.9511352777e-01	8.3630847931e-01	8.9534682035e-01	8.4874361753e-01	8.1963783503e-01	8.8610011339e-01	7.5642055273e-01	7.0696061850e-01	7.8323262930e-01	9.5941573381e-01	8.8374638557e-01	8.5799759626e-01	9.5410269499e-01	8.8699418306e-01	8.7686067820e-01	9.4530814886e-01	8.7829715014e-01	8.7978839874e-01	9.3102365732e-01	8.7297189236e-01	8.8276672363e-01	9.0720701218e-01	8.4761154652e-01	8.8972854614e-01	9.7247445583e-01	8.5195714235e-01	8.3437556028e-01	9.7000515461e-01	8.4957444668e-01	8.2702457905e-01	9.6612119675e-01	8.5330736637e-01	8.4191238880e-01	9.6025788784e-01	8.6637532711e-01	8.6465263367e-01	9.5141828060e-01	8.7772524357e-01	8.7556391954e-01
4.4940887451e+02	1.3643032871e-03	4.7678906471e-02	5.1144845784e-02	2.5954216719e-01	3.4373871982e-02	6.2716990709e-02	5.8990883827e-01	6.5098172426e-01	8.2052671909e-01	7.5927251577e-01	7.1795445681e-01	8.3313828707e-01	8.4421199560e-01	8.5477501154e-01	8.3410799503e-01	6.5633225441e-01	6.6509699821e-01	5.9133148193e-01	3.9642733335e-01	3.5042670369e-01	3.9934206009e-01	2.8049863875e-02	2.6219755411e-01	4.4071592391e-02	1.9110141695e-01	3.1219489872e-02	2.8316667676e-01	5.6190693378e-01	4.3152350187e-01	7.9236799479e-01	8.7095886469e-01	8.0698573589e-01	8.0252420902e-01	8.2107424736e-01	8.0230385065e-01	8.5329663754e-01	7.1413689852e-01	6.5633422136e-01	7.8611046076e-01	4.7799479961e-01	3.9070713520e-01	5.5774056911e-01	8.4433540702e-02	8.0445162952e-02	1.6609053314e-01	9.3322914839e-01	8.8379961252e-01	8.6065489054e-01	9.1914188862e-01	8.7882262468e-01	8.8910681009e-01	8.9353752136e-01	8.3359646797e-01	8.9393985271e-01	8.4592819214e-01	8.1511092186e-01	8.8601082563e-01	7.5074577332e-01	7.0094192028e-01	7.7981925011e-01	9.5908051729e-01	8.8410997391e-01	8.5886657238e-01	9.5368075371e-01	8.8573092222e-01	8.7591332197e-01	9.4473135471e-01	8.7897843122e-01	8.8044416904e-01	9.3016844988e-01	8.7241172791e-01	8.8323765993e-01	9.0582567453e-01	8.4788858891e-01	8.8942533731e-01	9.7228884697e-01	8.5485011339e-01	8.3626902103e-01	9.6978646517e-01	8.4971117973e-01	8.2828110456e-01	9.6584761143e-01	8.5316568613e-01	8.4201145172e-01	9.5989513397e-01	8.6626803875e-01	8.6527377367e-01	9.5090812445e-01	8.7716811895e-01	8.7500554323e-01
4.4982858276e+02	1.1459959205e-04	4.6229638159e-02	4.9770258367e-02	2.7572906017e-01	3.6779828370e-02	6.9129310548e-02	5.9881126881e-01	6.6131371260e-01	8.2548105717e-01	7.6328235865e-01	7.2811007500e-01	8.3284896612e-01	8.4616017342e-01	8.5694813728e-01	8.3475655317e-01	6.4826887846e-01	6.5654939413e-01	5.7986283302e-01	3.8057500124e-01	3.3754736185e-01	3.8513299823e-01	1.9863743335e-02	2.5301840901e-01	4.3986335397e-02	2.0855122805e-01	3.3781215549e-02	2.9993578792e-01	5.7317316532e-01	4.4872322679e-01	7.9466819763e-01	8.6900675297e-01	8.0558818579e-01	8.0032420158e-01	8.1769555807e-01	8.0032056570e-01	8.5088652372e-01	7.0730203390e-01	6.4799314737e-01	7.8059470654e-01	4.6361646056e-01	3.8024839759e-01	5.4676401615e-01	7.0752464235e-02	8.0784872174e-02	1.7040860653e-01	9.3251258135e-01	8.8326388597e-01	8.5928392410e-01	9.1812950373e-01	8.7853151560e-01	8.8882821798e-01	8.9192521572e-01	8.3087188005e-01	8.9346271753e-01	8.4303498268e-01	8.1179964542e-01	8.8590073586e-01	7.4488759041e-01	6.9410520792e-01	7.7317237854e-01	9.5874106884e-01	8.8412958384e-01	8.5988092422e-01	9.5325285196e-01	8.8548117876e-01	8.7722897530e-01	9.4414508343e-01	8.7798255682e-01	8.7931382656e-01	9.2929679155e-01	8.7214797735e-01	8.8275331259e-01	9.0441298485e-01	8.4453362226e-01	8.8915902376e-01	9.7210133076e-01	8.5433143377e-01	8.3619225025e-01	9.6956539154e-01	8.5055440664e-01	8.2851183414e-01	9.6557056904e-01	8.5299342871e-01	8.4248960018e-01	9.5952719450e-01	8.6663997173e-01	8.6537289619e-01	9.5038962364e-01	8.7799698114e-01	8.7642455101e-01
4.5024829102e+02	2.3977681121e-04	4.5759644359e-02	4.9417272210e-02	2.9172095656e-01	4.0408786386e-02	7.7529147267e-02	6.0738766193e-01	6.6976243258e-01	8.2923066616e-01	7.6714712381e-01	7.3548734188e-01	8.3296245337e-01	8.4804385900e-01	8.5720962286e-01	8.3554238081e-01	6.3995355368e-01	6.5224349499e-01	5.7409244776e-01	3.6441430449e-01	3.2425203919e-01	3.7322717905e-01	1.3016028330e-02	2.4401283264e-01	4.4738415629e-02	2.2612802684e-01	3.7284869701e-02	3.2143393159e-01	5.8408105373e-01	4.6771642566e-01	7.9814994335e-01	8.6700993776e-01	8.0190211535e-01	7.9701846838e-01	8.1422215700e-01	7.9804617167e-01	8.4855991602e-01	7.0024418831e-01	6.4488881826e-01	7.7611422539e-01	4.4886034727e-01	3.7056100368e-01	5.3792852163e-01	5.8021549135e-02	8.2070536911e-02	1.7896638811e-01	9.3178421259e-01	8.8278508186e-01	8.5926437378e-01	9.1709756851e-01	8.7647175789e-01	8.8912886381e-01	8.9027559757e-01	8.2755964994e-01	8.9232695103e-01	8.4006118774e-01	8.0936890841e-01	8.8516688347e-01	7.3883920908e-01	6.8857693672e-01	7.6961410046e-01	9.5839732885e-01	8.8521462679e-01	8.6002224684e-01	9.5281881094e-01	8.8559001684e-01	8.7686961889e-01	9.4354903698e-01	8.7744891644e-01	8.7915474176e-01	9.2840826511e-01	8.6981481314e-01	8.8215512037e-01	9.0296798944e-01	8.4195154905e-01	8.8816308975e-01	9.7191184759e-01	8.5614037514e-01	8.3788037300e-01	9.6934175491e-01	8.5156476498e-01	8.2959413528e-01	9.6529006958e-01	8.5409694910e-01	8.4327417612e-01	9.5915395021e-01	8.6758297682e-01	8.6550897360e-01	9.4986259937e-01	8.7725675106e-01	8.7580960989e-01
4.5066799927e+02	1.7279685708e-03	4.8006363213e-02	5.2002035081e-02	3.0747619271e-01	4.6867061406e-02	8.9811988175e-02	6.1564671993e-01	6.7846536636e-01	8.3369851112e-01	7.7087157965e-01	7.4643504620e-01	8.3188098669e-01	8.4986484051e-01	8.5818409920e-01	8.3554941416e-01	6.3137829304e-01	6.4245694876e-01	5.6147634983e-01	3.4796643257e-01	3.1395229697e-01	3.6092713475e-01	7.5663905591e-03	2.3537667096e-01	4.8022359610e-02	2.4376031756e-01	4.2616363615e-02	3.4444120526e-01	5.9463828802e-01	4.8100730777e-01	8.0032140017e-01	8.6496698856e-01	7.9927015305e-01	7.9269534349e-01	8.1065064669e-01	7.9526126385e-01	8.4622174501e-01	6.9295537472e-01	6.3471728563e-01	7.7135562897e-01	4.3373203278e-01	3.5976287723e-01	5.2525669336e-01	4.6337541193e-02	8.5252910852e-02	1.8887147307e-01	9.3104380369e-01	8.7919694185e-01	8.5396045446e-01	9.1604554653e-01	8.7441140413e-01	8.8684099913e-01	8.8858741522e-01	8.2489967346e-01	8.9022451639e-01	8.3700406551e-01	8.0786401033e-01	8.8350725174e-01	7.3259359598e-01	6.8246358633e-01	7.6566326618e-01	9.5804923773e-01	8.8494139910e-01	8.6117362976e-01	9.5237845182e-01	8.8605892658e-01	8.7735015154e-01	9.4294315577e-01	8.7691313028e-01	8.7849110365e-01	9.2750251293e-01	8.6970233917e-01	8.8152837753e-01	9.0148979425e-01	8.4031832218e-01	8.8720905781e-01	9.7172045708e-01	8.5646581650e-01	8.3863461018e-01	9.6911561489e-01	8.5276681185e-01	8.3116918802e-01	9.6500599384e-01	8.5444718599e-01	8.4430259466e-01	9.5877534151e-01	8.6725300550e-01	8.6499053240e-01	9.4932681322e-01	8.7746769190e-01	8.7642908096e-01
4.5108770752e+02	4.5540370047e-03	5.1112804562e-02	5.5415589362e-02	3.2295832038e-01	5.3464323282e-02	1.0216621310e-01	6.2359708548e-01	6.8602705002e-01	8.3573633432e-01	7.7446031570e-01	7.5376057625e-01	8.3103805780e-01	8.5162496567e-01	8.5825330019e-01	8.3525747061e-01	6.2253540754e-01	6.3479095697e-01	5.5232083797e-01	3.3125683665e-01	2.9987490177e-01	3.4908857942e-01	3.5629286431e-03	2.2268870473e-01	5.1787085831e-02	2.6138263941e-01	4.8968993127e-02	3.7096282840e-01	6.0485309362e-01	5.0035768747e-01	8.0302190781e-01	8.6287653446e-01	7.9641020298e-01	7.9028820992e-01	8.0697762966e-01	7.9181009531e-01	8.4367048740e-01	6.8542766571e-01	6.2807375193e-01	7.6498991251e-01	4.1823965311e-01	3.4582087398e-01	5.1303607225e-01	3.5792924464e-02	8.9173242450e-02	2.0254887640e-01	9.3029111624e-01	8.7874269485e-01	8.5332638025e-01	9.1497284174e-01	8.7336546183e-01	8.8765692711e-01	8.8685953617e-01	8.2152837515e-01	8.8939255476e-01	8.3386063576e-01	8.0461877584e-01	8.8292139769e-01	7.2614347935e-01	6.7501211166e-01	7.5973135233e-01	9.5769667625e-01	8.8515084982e-01	8.6233371496e-01	9.5193177462e-01	8.8646262884e-01	8.7760597467e-01	9.4232708216e-01	8.7790226936e-01	8.7841808796e-01	9.2657893896e-01	8.6886632442e-01	8.8178968430e-01	8.9997732639e-01	8.3730977774e-01	8.8617545366e-01	9.7152704000e-01	8.5673004389e-01	8.3877187967e-01	9.6888685226e-01	8.5235643387e-01	8.3137774467e-01	9.6471822262e-01	8.5495924950e-01	8.4457927942e-01	9.5839124918e-01	8.6762875319e-01	8.6649131775e-01	9.4878214598e-01	8.7802851200e-01	8.7683439255e-01
4.5150741577e+02	8.6800428107e-03	5.6142263114e-02	6.0944624245e-02	3.3813595772e-01	6.3750348985e-02	1.2131143361e-01	6.3124740124e-01	6.9733345509e-01	8.3756279945e-01	7.7791774273e-01	7.5849974155e-01	8.3040940762e-01	8.5332590342e-01	8.5790431499e-01	8.3468204737e-01	6.1341685057e-01	6.2622433901e-01	5.4091286659e-01	3.1431540847e-01	2.8879782557e-01	3.3761733770e-01	1.0410809191e-03	2.1390388906e-01	5.8062486351e-02	2.7893561125e-01	5.7957116514e-02	3.9828276634e-01	6.1473411322e-01	5.2300953865e-01	8.0704158545e-01	8.6073714495e-01	7.9452037811e-01	7.8726649284e-01	8.0319941044e-01	7.8839641809e-01	8.4146648645e-01	6.7765265703e-01	6.2298417091e-01	7.6054161787e-01	4.0239441395e-01	3.3391568065e-01	5.0083541870e-01	2.6474229991e-02	9.5738306642e-02	2.2025163472e-01	9.2952585220e-01	8.7844163179e-01	8.5194689035e-01	9.1387897730e-01	8.7227833271e-01	8.8681310415e-01	8.8509076834e-01	8.2032257318e-01	8.8821500540e-01	8.3062779903e-01	8.0179899931e-01	8.8161212206e-01	7.1948152781e-01	6.6877150536e-01	7.5272578001e-01	9.5733958483e-01	8.8608646393e-01	8.6352247000e-01	9.5147860050e-01	8.8574242592e-01	8.7748193741e-01	9.4170063734e-01	8.7691819668e-01	8.7750983238e-01	9.2563718557e-01	8.6735659838e-01	8.8038402796e-01	8.9842957258e-01	8.3507788181e-01	8.8644582033e-01	9.7133165598e-01	8.5655575991e-01	8.3972823620e-01	9.6865546703e-01	8.5263210535e-01	8.3192348480e-01	9.6442681551e-01	8.5457831621e-01	8.4573024511e-01	9.5800149441e-01	8.6794233322e-01	8.6670446396e-01	9.4822835922e-01	8.7734264135e-01	8.7589275837e-01
4.5192712402e+02	1.4056000859e-02	5.9794537723e-02	6.5194919705e-02	3.5298231244e-01	7.5088493526e-02	1.4072482288e-01	6.3860642910e-01	7.0357167721e-01	8.4070378542e-01	7.8124791384e-01	7.6830959320e-01	8.2799047232e-01	8.5496920347e-01	8.5711050034e-01	8.3431804180e-01	6.0401493311e-01	6.1897474527e-01	5.3104960918e-01	2.9717692733e-01	2.7467083931e-01	3.2299524546e-01	2.2803260435e-05	2.0137497783e-01	6.4271859825e-02	2.9636588693e-01	6.9164223969e-02	4.3068647385e-01	6.2429010868e-01	5.4121106863e-01	8.0755519867e-01	8.5854732990e-01	7.9149371386e-01	7.8403019905e-01	7.9931223392e-01	7.8481405973e-01	8.3913558722e-01	6.6962200403e-01	6.1262661219e-01	7.5466632843e-01	3.8621073961e-01	3.2351139188e-01	4.8878100514e-01	1.8460365012e-02	1.0271251947e-01	2.3925670981e-01	9.2874771357e-01	8.7476837635e-01	8.4798365831e-01	9.1276341677e-01	8.6974269152e-01	8.8618808985e-01	8.8327986002e-01	8.1775981188e-01	8.8653326035e-01	8.2730239630e-01	7.9915100336e-01	8.8070732355e-01	7.1259999275e-01	6.6092956066e-01	7.4732685089e-01	9.5697790384e-01	8.8519012928e-01	8.6447334290e-01	9.5101881027e-01	8.8589584827e-01	8.7805074453e-01	9.4106364250e-01	8.7613117695e-01	8.7655961514e-01	9.2467677593e-01	8.6614704132e-01	8.8005292416e-01	8.9684545994e-01	8.3369523287e-01	8.8476824760e-01	9.7113418579e-01	8.5792458057e-01	8.4049808979e-01	9.6842145920e-01	8.5295104980e-01	8.3189004660e-01	9.6413165331e-01	8.5610061884e-01	8.4629821777e-01	9.5760607719e-01	8.6824703217e-01	8.6647087336e-01	9.4766521454e-01	8.7747848034e-01	8.7683075666e-01
4.5234683228e+02	2.0620891824e-02	6.7146673799e-02	7.3504559696e-02	3.6747500300e-01	8.9506424963e-02	1.6330967844e-01	6.4568251371e-01	7.0904630423e-01	8.4197634459e-01	7.8445494175e-01	7.6827204227e-01	8.2585650682e-01	8.5655653477e-01	8.5789322853e-01	8.3329886198e-01	5.9432172775e-01	6.1035019159e-01	5.2154213190e-01	2.7988120914e-01	2.6282688975e-01	3.1027144194e-01	5.1604758482e-04	1.9169221818e-01	7.3904640973e-02	3.1362599134e-01	8.3534397185e-02	4.6292483807e-01	6.3352996111e-01	5.6253069639e-01	8.1154477596e-01	8.5630548000e-01	7.8877753019e-01	7.8165084124e-01	7.9531216621e-01	7.8244698048e-01	8.3631283045e-01	6.6132712364e-01	6.0623574257e-01	7.4722784758e-01	3.6970680952e-01	3.1144657731e-01	4.7420990467e-01	1.1821020395e-02	1.1158945411e-01	2.6026970148e-01	9.2795640230e-01	8.7402385473e-01	8.4640121460e-01	9.1162556410e-01	8.6829495430e-01	8.8490396738e-01	8.8142538071e-01	8.1447476149e-01	8.8529831171e-01	8.2388108969e-01	7.9492062330e-01	8.7977832556e-01	7.0549094677e-01	6.5296369791e-01	7.3960512877e-01	9.5661151409e-01	8.8577425480e-01	8.6552762985e-01	9.5055222511e-01	8.8512843847e-01	8.7786412239e-01	9.4041574001e-01	8.7552934885e-01	8.7567842007e-01	9.2369711399e-01	8.6439085007e-01	8.7845981121e-01	8.9522385597e-01	8.3211982250e-01	8.8536232710e-01	9.7093468904e-01	8.5843658447e-01	8.4090411663e-01	9.6818476915e-01	8.5316836834e-01	8.3350288868e-01	9.6383261681e-01	8.5615956783e-01	8.4705227613e-01	9.5720481873e-01	8.6832040548e-01	8.6639243364e-01	9.4709253311e-01	8.7736660242e-01	8.7650454044e-01
